94.42945106446626,66.90988183676518
94.42945106446626,479.6854714064915
641.223089195792,66.90988183676518
641.223089195792,479.6854714064915
94.42945106446626,66.90988183676518
94.42945106446626,495.7676372338834
641.223089195792,66.90988183676518
641.223089195792,495.7676372338834
85.49491449369296,66.90988183676518
85.49491449369296,495.7676372338834
641.223089195792,66.90988183676518
641.223089195792,495.7676372338834
85.49491449369296,66.90988183676518
85.49491449369296,495.7676372338834
653.7314403948745,66.90988183676518
653.7314403948745,495.7676372338834
72.98656329461033,66.90988183676518
72.98656329461033,495.7676372338834
653.7314403948744,66.90988183676518
653.7314403948744,495.7676372338834
